Tipo_Muerte,Zona,Subzona,Distrito,Circuito,Cod._Subcircu,Subcircuito,Codigo_Provincia,Codigo_Provincia_2,Codigo_Canton,Codigo_Canton_2,Coord_Y,Coord_X,Coord_Y_Rev,Coord_X_Rev,Area_Hecho,Lugar,Tipo_Lugar,Fecha_Infraccion,Hora_Infraccion,Arma,Tipo_Arma,Presunta_Motivacion,Presunta_Motivacion_Obs,Probable_Causa,Edad,Medida_Edad,Sexo,Genero,Etnia,Estado_Civil,Nacionalidad,Discapacidad,Profesion,Instruccion,Antecedentes,Anio_i,Mes_i,Hora,Rango_Edad,Mecanismo,Parroquia,Dia_Semana
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,CHALA,09D04C02S01,CHALA 1,GUAYAS,9,GUAYAQUIL,901,-2.20622,-79.9165,"-2,20622","-79,9165",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-04,11:15:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER CIENCIAS,SIN_DATO,SI,2025,1,11,18-26,Arma de Fuego,CHALA,Saturday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,ORQUÍDEAS,09D07C05S03,ORQUÍDEAS 3,GUAYAS,9,GUAYAQUIL,901,-2.08025,-79.89683,"-2,08025","-79,89683",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-04,23:15:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,23,18-26,Arma de Fuego,ORQUÍDEAS,Saturday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,ORQUÍDEAS,09D07C05S03,ORQUÍDEAS 3,GUAYAS,9,GUAYAQUIL,901,-2.08025,-79.89683,"-2,08025","-79,89683",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-04,23:15:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,28,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,23,27-35,Arma de Fuego,ORQUÍDEAS,Saturday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S03,NUEVA PROSPERINA 3,GUAYAS,9,GUAYAQUIL,901,-2.12427,-79.96807,"-2,12427","-79,96807",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-05,01:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,1,18-26,Arma de Fuego,NUEVA PROSPERINA,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,9 DE OCTUBRE,09D03C03S04,9 DE OCTUBRE 4,GUAYAS,9,GUAYAQUIL,901,-2.18514,-79.88303,"-2,18514","-79,88303",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-05,01:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,1,27-35,Arma de Fuego,9 DE OCTUBRE,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,MALVINAS NORTE,09D02C03S03,MALVINAS NORTE 3,GUAYAS,9,GUAYAQUIL,901,-2.22983,-79.91438,"-2,22983","-79,91438",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-05,11:55:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,MULATO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER CIENCIAS,SIN_DATO,SI,2025,1,11,27-35,Arma de Fuego,MALVINAS NORTE,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,MALVINAS NORTE,09D02C03S03,MALVINAS NORTE 3,GUAYAS,9,GUAYAQUIL,901,-2.22983,-79.91438,"-2,22983","-79,91438",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-05,11:55:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,MULATO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,SIN_DATO,SI,2025,1,11,18-26,Arma de Fuego,MALVINAS NORTE,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA NORTE,09D02C04S04,TRINITARIA NORTE 4,GUAYAS,9,GUAYAQUIL,901,-2.23219,-79.93348,"-2,23219","-79,93348",URBANO,CASA/VILLA,PRIVADO,2025-10-05,20:55:00,ARMA DE FUEGO,OTROS ARMA CORTA,VIOLENCIA INTRAFAMILIAR,SENTIMENTAL,HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER CIENCIAS,SIN_DATO,SI,2025,1,20,18-26,Arma de Fuego,TRINITARIA NORTE,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,BASTIÓN POPULAR SUR,09D07C02S01,BASTIÓN POPULAR SUR 1,GUAYAS,9,GUAYAQUIL,901,-2.10194,-79.92553,"-2,10194","-79,92553",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-05,21:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,34,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,21,27-35,Arma de Fuego,BASTIÓN POPULAR SUR,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,BASTIÓN POPULAR SUR,09D07C02S01,BASTIÓN POPULAR SUR 1,GUAYAS,9,GUAYAQUIL,901,-2.10194,-79.92553,"-2,10194","-79,92553",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-05,21:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,21,18-26,Arma de Fuego,BASTIÓN POPULAR SUR,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,BASTIÓN POPULAR SUR,09D07C02S01,BASTIÓN POPULAR SUR 1,GUAYAS,9,GUAYAQUIL,901,-2.10194,-79.92553,"-2,10194","-79,92553",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-05,21:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,18,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,21,18-26,Arma de Fuego,BASTIÓN POPULAR SUR,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,BASTIÓN POPULAR SUR,09D07C02S01,BASTIÓN POPULAR SUR 1,GUAYAS,9,GUAYAQUIL,901,-2.10194,-79.92553,"-2,10194","-79,92553",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-05,21:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,16,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,21,12-17,Arma de Fuego,BASTIÓN POPULAR SUR,Sunday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,PORTETE,09D04C04S01,PORTETE 1,GUAYAS,9,GUAYAQUIL,901,-2.20442,-79.94003,"-2,20442","-79,94003",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-06,01:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,45,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ARTESANO/OFICIO,SIN_DATO,SI,2025,1,1,36-45,Arma de Fuego,PORTETE,Monday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,VENEZUELA,09D03C05S03,VENEZUELA 3,GUAYAS,9,GUAYAQUIL,901,-2.20819,-79.90581,"-2,20819","-79,90581",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-06,01:10:00,OTROS,NINGUNA,DELINCUENCIA COMÚN,AMENAZA,HERIDAS CONTUSAS,25,A,HOMBRE,MASCULINO,MESTIZO/A,SIN_DATO,SIN_DATO,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,1,18-26,Otros,VENEZUELA,Monday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FORTIN,09D08C02S03,FORTIN 3,GUAYAS,9,GUAYAQUIL,901,-2.10597,-79.96062,"-2,10597","-79,96062",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-06,04:25:00,ARMA BLANCA,MACHETE,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA BLANCA,29,SIN_DATO,HOMBRE,MASCULINO,MESTIZO/A,SIN_DATO,SIN_DATO,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,4,SIN_DATO,Arma Blanca,FORTIN,Monday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,PARAÍSO LA FLOR,09D08C03S04,PARAÍSO LA FLOR 4,GUAYAS,9,GUAYAQUIL,901,-2.10202,-79.9641,"-2,10202","-79,9641",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-06,06:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,15,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,6,12-17,Arma de Fuego,PARAÍSO LA FLOR,Monday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,MODELO,SAUCES,09D05C02S07,SAUCES 7,GUAYAS,9,GUAYAQUIL,901,-2.13253,-79.89385,"-2,13253","-79,89385",URBANO,CASA/VILLA,PRIVADO,2025-10-06,20:15:00,ARMA BLANCA,MACHETE,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA BLANCA,49,A,MUJER,FEMENINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,20,46-60,Arma Blanca,SAUCES,Monday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S02,PASCUALES 2,GUAYAS,9,GUAYAQUIL,901,-2.07412,-79.9232,"-2,07412","-79,9232",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-07,12:45:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,21,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,12,18-26,Arma de Fuego,PASCUALES,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,FLORESTA,09D01C03S02,FLORESTA 2,GUAYAS,9,GUAYAQUIL,901,-2.25753,-79.88105,"-2,25753","-79,88105",URBANO,HOSPITALES,PRIVADO,2025-10-07,13:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,18,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,13,18-26,Arma de Fuego,FLORESTA,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,ANTEPARA,09D03C06S02,ANTEPARA 2,GUAYAS,9,GUAYAQUIL,901,-2.20588,-79.91087,"-2,20588","-79,91087",URBANO,CASA/VILLA,PRIVADO,2025-10-07,19:00:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,41,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR COMERCIAL,SIN_DATO,SI,2025,1,19,36-45,Arma de Fuego,ANTEPARA,Tuesday
HOMICIDIO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,GARAY,09D03C04S01,GARAY 1,GUAYAS,9,GUAYAQUIL,901,-2.19937,-79.89545,"-2,19937","-79,89545",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-08,09:00:00,OTROS,NINGUNA,VIOLENCIA COMUNITARIA,RIÑAS,HERIDAS CONTUSAS,55,A,HOMBRE,MASCULINO,AFRO,SIN_DATO,SIN_DATO,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,9,46-60,Otros,GARAY,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,BASTIÓN POPULAR NORTE,09D07C03S01,BASTIÓN POPULAR NORTE 1,GUAYAS,9,GUAYAQUIL,901,-2.08698,-79.9272,"-2,08698","-79,9272",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-08,17:30:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,24,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,BASICA,SI,2025,1,17,18-26,Arma de Fuego,BASTIÓN POPULAR NORTE,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,CEIBOS,CHONGON,09D09C03S01,CHONGON 1,GUAYAS,9,GUAYAQUIL,901,-2.23494,-80.07924,"-2,23494","-80,07924",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-08,19:35:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,MESTIZO/A,SIN_DATO,VENEZUELA,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,19,18-26,Arma de Fuego,CHONGON,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,7 LAGOS,09D01C04S03,7 LAGOS 3,GUAYAS,9,GUAYAQUIL,901,-2.24874,-79.88859,"-2,24874","-79,88859",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-09,04:50:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,37,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR COMERCIAL,SIN_DATO,SI,2025,1,4,36-45,Arma de Fuego,7 LAGOS,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S03,PASCUALES 3,GUAYAS,9,GUAYAQUIL,901,-2.06823,-79.93301,"-2,06823","-79,93301",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-09,12:25:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,12,27-35,Arma de Fuego,PASCUALES,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S01,PASCUALES 1,GUAYAS,9,GUAYAQUIL,901,-2.07792,-79.92757,"-2,07792","-79,92757",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-09,16:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,15,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,16,12-17,Arma de Fuego,PASCUALES,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S01,PASCUALES 1,GUAYAS,9,GUAYAQUIL,901,-2.07792,-79.92757,"-2,07792","-79,92757",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-09,16:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,13,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,16,12-17,Arma de Fuego,PASCUALES,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,PORTETE,09D04C04S01,PORTETE 1,GUAYAS,9,GUAYAQUIL,901,-2.20464,-79.93992,"-2,20464","-79,93992",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-09,19:52:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,49,A,MUJER,MASCULINO,MESTIZO/A,DIVORCIADO,ECUADOR,NINGUNA,PROFESIONAL LICENCIADO,SIN_DATO,SI,2025,1,19,46-60,Arma de Fuego,PORTETE,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,PORTETE,09D04C04S01,PORTETE 1,GUAYAS,9,GUAYAQUIL,901,-2.20464,-79.93992,"-2,20464","-79,93992",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-09,19:55:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,19,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER CIENCIAS,SIN_DATO,SI,2025,1,19,18-26,Arma de Fuego,PORTETE,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,ORQUÍDEAS,09D07C05S02,ORQUÍDEAS 2,GUAYAS,9,GUAYAQUIL,901,-2.08979,-79.90484,"-2,08979","-79,90484",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-09,22:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,14,A,MUJER,FEMENINO,MESTIZO/A,SIN_DATO,VENEZUELA,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,22,12-17,Arma de Fuego,ORQUÍDEAS,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,UNIÓN DE BANANEROS,09D01C02S03,UNIÓN DE BANANEROS 3,GUAYAS,9,GUAYAQUIL,901,-2.26413,-79.87801,"-2,26413","-79,87801",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-09,22:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,18,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,22,18-26,Arma de Fuego,UNIÓN DE BANANEROS,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,UNIÓN DE BANANEROS,09D01C02S03,UNIÓN DE BANANEROS 3,GUAYAS,9,GUAYAQUIL,901,-2.26413,-79.87801,"-2,26413","-79,87801",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-09,22:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,21,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER CIENCIAS,SIN_DATO,SI,2025,1,22,18-26,Arma de Fuego,UNIÓN DE BANANEROS,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,FLORESTA,09D01C03S01,FLORESTA 1,GUAYAS,9,GUAYAQUIL,901,-2.2573,-79.87649,"-2,2573","-79,87649",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-10,00:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,44,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,SERVIDOR PÚBLICO,SIN_DATO,SI,2025,1,0,36-45,Arma de Fuego,FLORESTA,Friday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,GARAY,09D03C04S02,GARAY 2,GUAYAS,9,GUAYAQUIL,901,-2.18859,-79.89201,"-2,18859","-79,89201",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-10,00:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,TRANSGENERO,MESTIZO/A,SIN_DATO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,0,18-26,Arma de Fuego,GARAY,Friday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,MUCHO LOTE,09D07C04S01,MUCHO LOTE 1,GUAYAS,9,GUAYAQUIL,901,-2.09222,-79.91838,"-2,09222","-79,91838",URBANO,CASA/VILLA,PRIVADO,2025-10-10,02:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,36,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,2,36-45,Arma de Fuego,MUCHO LOTE,Friday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,MUCHO LOTE,09D07C04S01,MUCHO LOTE 1,GUAYAS,9,GUAYAQUIL,901,-2.09222,-79.91838,"-2,09222","-79,91838",URBANO,CASA/VILLA,PRIVADO,2025-10-10,02:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,2,27-35,Arma de Fuego,MUCHO LOTE,Friday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,MUCHO LOTE,09D07C04S01,MUCHO LOTE 1,GUAYAS,9,GUAYAQUIL,901,-2.09222,-79.91838,"-2,09222","-79,91838",URBANO,CASA/VILLA,PRIVADO,2025-10-10,02:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,34,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,2,27-35,Arma de Fuego,MUCHO LOTE,Friday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,MUCHO LOTE,09D07C04S01,MUCHO LOTE 1,GUAYAS,9,GUAYAQUIL,901,-2.09222,-79.91838,"-2,09222","-79,91838",URBANO,CASA/VILLA,PRIVADO,2025-10-10,02:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,22,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,2,18-26,Arma de Fuego,MUCHO LOTE,Friday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,GUASMO,09D01C01S04,GUASMO 4,GUAYAS,9,GUAYAQUIL,901,-2.27807,-79.91121,"-2,27807","-79,91121",URBANO,MAR,PÚBLICO,2025-10-10,14:00:00,ARMA BLANCA,CORTO PUNZANTE,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA BLANCA,29,SIN_DATO,NO DETERMINADO,NO APLICA,SIN_DATO,SIN_DATO,SIN_DATO,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,14,SIN_DATO,Arma Blanca,GUASMO,Friday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTIÓN,09D08C04S08,FLOR DE BASTIÓN 8,GUAYAS,9,GUAYAQUIL,901,-2.09025,-79.96092,"-2,09025","-79,96092",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-10,16:15:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,39,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,SIN_DATO,SI,2025,1,16,36-45,Arma de Fuego,FLOR DE BASTIÓN,Friday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,MALVINAS SUR,09D02C02S03,MALVINAS SUR 3,GUAYAS,9,GUAYAQUIL,901,-2.2358,-79.90785,"-2,2358","-79,90785",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-10,22:25:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,43,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,22,36-45,Arma de Fuego,MALVINAS SUR,Friday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,BASTIÓN POPULAR SUR,09D07C02S01,BASTIÓN POPULAR SUR 1,GUAYAS,9,GUAYAQUIL,901,-2.10266,-79.92222,"-2,10266","-79,92222",URBANO,VÍA PÚBLICA,PÚBLICO,2025-10-11,17:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,23,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,17,18-26,Arma de Fuego,BASTIÓN POPULAR SUR,Saturday
